14, -28.5, 7.751979067783284e-006, -0.007531894970388553, 0.008286145415725933
14.5, -28.5, 8.115969582955518e-006, -0.007400718369200175, 0.007852878188334149
15, -28.5, 8.460558071079371e-006, -0.007418277661308703, 0.007553693245127357
15.5, -28.5, 8.815547969539396e-006, -0.007440176844351304, 0.007258418242436222
16, -28.5, 9.181865634384262e-006, -0.007462076027393898, 0.00696314323974508
16.5, -28.5, 9.559511065613976e-006, -0.007483975210436492, 0.006667868237053936
17, -28.5, 9.948484263228534e-006, -0.007505874393479089, 0.006372593234362799
17.5, -28.5, 1.029360473755793e-005, -0.007459354350352612, 0.00603383607327604
18, -28.5, 1.055335870394025e-005, -0.007296080855360227, 0.005620879124037233
18.5, -28.5, 1.082074276415342e-005, -0.00713280736036785, 0.005207922174798433
19, -28.5, 1.109575691819745e-005, -0.006969533865375467, 0.004794965225559627
19.5, -28.5, 1.137840116607233e-005, -0.006806260370383083, 0.00438200827632082
20, -28.5, 1.161163077940452e-005, -0.006674191647623605, 0.004146836671628268
20.5, -28.5, 1.18349547588114e-005, -0.006550639120012441, 0.003960185039372985
21, -28.5, 1.206370512764755e-005, -0.006427086592401278, 0.003773533407117698
21.5, -28.5, 1.229788188591299e-005, -0.006303534064790138, 0.003586881774862429
22, -28.5, 1.253748503360768e-005, -0.006179981537178974, 0.003400230142607145
22.5, -28.5, 1.278483023017566e-005, -0.006052822415940064, 0.003212347181937724
23, -28.5, 1.304121614087207e-005, -0.005920373069830459, 0.00302265808371227
23.5, -28.5, 1.32177894669029e-005, -0.005780451955457838, 0.002849846189467597
24, -28.5, 1.336872959927203e-005, -0.005638095332950776, 0.002682746702882128
24.5, -28.5, 1.354284235288696e-005, -0.005498555335176867, 0.002511274519429409
25, -28.5, 1.372059144196309e-005, -0.005359015337402958, 0.002339802335976691
25.5, -28.5, 1.390197686650042e-005, -0.005219475339629045, 0.00216833015252397
26, -28.5, 1.408699862649894e-005, -0.00507993534185514, 0.001996857969071253
26.5, -28.5, 1.427565672195866e-005, -0.004940395344081238, 0.001825385785618538
27, -28.5, 1.446085029723156e-005, -0.004843918607440194, 0.001677603866728325
27.5, -28.5, 1.457527328775152e-005, -0.004737640728869523, 0.0015717157686993
28, -28.5, 1.468442832229279e-005, -0.004629723382854901, 0.001469596461701051
28.5, -28.5, 1.480007170260853e-005, -0.004506792008362464, 0.001350669226041133
29, -28.5, 1.492140098146764e-005, -0.004372192074840461, 0.001218679253218713
29.5, -28.5, 1.504488372385752e-005, -0.004237592141318452, 0.001086689280396291
30, -28.5, 1.517051992977816e-005, -0.004102992207796443, 0.000954699307573869
0, -28, 7.940933880509066e-023, 0, 0.0219280638425287
0.5, -28, 1.608689169880514e-008, -0.0005844576510733321, 0.02187791237490639
1, -28, 6.470926572491746e-008, -0.0011988458178301, 0.02187113540354292
1.5, -28, 1.500500132701414e-007, -0.002024110971962726, 0.02209806125430037
2, -28, 2.703532454733263e-007, -0.002975511786421593, 0.02160402497948136
2.5, -28, 4.081991908985491e-007, -0.00358409836025758, 0.02122573091719118
3, -28, 5.763575341008241e-007, -0.004192684934093562, 0.02084743685490099
3.5, -28, 7.850336152297458e-007, -0.004847684447692252, 0.02038432033416236
4, -28, 1.031618061468431e-006, -0.005449875407576053, 0.01975571096156329
4.5, -28, 1.283353982287271e-006, -0.006024899293980799, 0.01920012297198797
5, -28, 1.551556209267869e-006, -0.006647342315750667, 0.01872037900474577
5.5, -28, 1.84589804593937e-006, -0.007054726683642759, 0.01805253744438144
6, -28, 2.168306821399059e-006, -0.007421820880647989, 0.01734945673398231
6.5, -28, 2.492562043842561e-006, -0.007727205923960468, 0.01672653656882803
7, -28, 2.828463623650304e-006, -0.007981550760362919, 0.01614154435634799
